w,na ,neff,re(neff),imag(neff),loss,SA(1/RIU),rg(um)
1.26,1.35,1.4251012472477282-1.944778754887138E-5i,1.425101247,1.94E-05,8.600132035,-11.28539916,0.6
1.28,1.35,1.424305914210845-2.062253395267546E-5i,1.424305914,2.06E-05,8.977130119,-9.943867516,0.6
1.3,1.35,1.4235079210427646-2.1900843930468504E-5i,1.423507921,2.19E-05,9.386916625,-8.740042576,0.6
1.32,1.35,1.4227072018790423-2.3285433511980797E-5i,1.422707202,2.33E-05,9.829147651,-7.655459402,0.6
1.34,1.35,1.4219036974451178-2.477946554172531E-5i,1.421903697,2.48E-05,10.30368562,-6.674719799,0.6
1.36,1.35,1.421097353863787-2.638647157970205E-5i,1.421097354,2.64E-05,10.8105521,-5.784898741,0.6
1.38,1.35,1.4202881216341647-2.811028966005899E-5i,1.420288122,2.81E-05,11.34989116,-4.975083638,0.6
1.4,1.35,1.4194759547615388-2.9955013312699085E-5i,1.419475955,3.00E-05,11.92194033,-4.236012691,0.6
0.6,1.36,1.4519322564169064-8.544127545341512E-7i,1.451932256,8.54E-07,0.793454331,4.713706033,0.6
0.62,1.36,1.4509106549404125-9.678124924072275E-7i,1.450910655,9.68E-07,0.869771147,5.860753156,0.6
0.64,1.36,1.4499304294916038-1.1861397699819032E-6i,1.449930429,1.19E-06,1.032669514,-0.400540308,0.6
0.66,1.36,1.4489849801578694-1.649196910523872E-6i,1.44898498,1.65E-06,1.392303899,13.25165014,0.6
0.68,1.36,1.4480694038209416-2.7304998844259178E-6i,1.448069404,2.73E-06,2.237374645,22.48705779,0.6
0.7,1.36,1.4471790172970282-3.04904081159772E-6i,1.447179017,3.05E-06,2.427004938,-35.13316218,0.6
0.72,1.36,1.4463085828494364-3.632921142182071E-6i,1.446308583,3.63E-06,2.811440761,-31.28720525,0.6
0.74,1.36,1.445455152253857-4.665264912260884E-6i,1.445455152,4.67E-06,3.512772729,3.239127009,0.6
0.76,1.36,1.4446150541616551-6.433980493875367E-6i,1.444615054,6.43E-06,4.717062277,13.76978187,0.6
0.78,1.36,1.443785064928961-9.794429299449908E-6i,1.443785065,9.79E-06,6.99664752,26.81121451,0.6
0.8,1.36,1.4429616060087176-1.6372003057146284E-5i,1.442961606,1.64E-05,11.4029519,42.21811872,0.6
0.82,1.36,1.4421404194891065-3.052578522596183E-5i,1.442140419,3.05E-05,20.7423737,54.79544743,0.6
0.84,1.36,1.4413180173063678-6.529045810380208E-5i,1.441318017,6.53E-05,43.30877424,66.20646162,0.6
0.86,1.36,1.4405136377537924-1.5982190842824144E-4i,1.440513638,0.000159822,103.5483835,75.74130367,0.6
0.88,1.36,1.4398950471021505-2.6225774809367404E-4i,1.439895047,0.000262258,166.0546792,71.01072934,0.6
0.9,1.36,1.439201951481893-1.4038742983194416E-4i,1.439201951,0.000140387,86.91428788,-19.40606427,0.6
0.92,1.36,1.4384144262636593-7.810127592448052E-5i,1.438414426,7.81E-05,47.30159268,-348.5998049,0.6
0.94,1.36,1.437624332099714-5.0797675686499436E-5i,1.437624332,5.08E-05,30.11074146,-362.0087301,0.6
0.96,1.36,1.4368396112614958-3.7161847471279295E-5i,1.436839611,3.72E-05,21.56907526,-253.5581455,0.6
0.98,1.36,1.4360592073033192-2.9563673823180024E-5i,1.436059207,2.96E-05,16.80884176,-185.0020389,0.6
1,1.36,1.4352815785928608-2.49968418221674E-5i,1.435281579,2.50E-05,13.92805921,-141.8756006,0.6
1.02,1.36,1.434505530716479-2.2120791773587807E-5i,1.434505531,2.21E-05,12.08386761,-113.1222097,0.6
1.04,1.36,1.4337301841892889-2.027177827321492E-5i,1.433730184,2.03E-05,10.86085387,-92.83396901,0.6
1.06,1.36,1.4329548793317108-1.9092486775189855E-5i,1.432954879,1.91E-05,10.03603335,-77.83297361,0.6
1.08,1.36,1.4321791070564167-1.837738447195096E-5i,1.432179107,1.84E-05,9.481245854,-66.32092472,0.6
1.1,1.36,1.431402464292433-1.8001885214782236E-5i,1.431402464,1.80E-05,9.118654597,-57.22254245,0.6
1.12,1.36,1.4306246253150012-1.7887299190084447E-5i,1.430624625,1.79E-05,8.898815672,-49.86139635,0.6
1.14,1.36,1.4298453227478163-1.798233277195029E-5i,1.429845323,1.80E-05,8.789145243,-43.79252634,0.6
1.16,1.36,1.4290643344823326-1.8252777634055128E-5i,1.429064334,1.83E-05,8.767513358,-38.71167624,0.6
1.18,1.36,1.4282814743149432-1.8675491422893538E-5i,1.428281474,1.87E-05,8.818515726,-34.40372989,0.6
1.2,1.36,1.4274965850012258-1.9234740760500864E-5i,1.427496585,1.92E-05,8.931215197,-30.7121526,0.6
1.22,1.36,1.4267095329396555-1.9919901035416235E-5i,1.426709533,1.99E-05,9.097725065,-27.52017899,0.6
1.24,1.36,1.4259202039942453-2.072396480815475E-5i,1.425920204,2.07E-05,9.312292814,-24.73883027,0.6
1.26,1.36,1.4251285001412948-2.1642548002309337E-5i,1.4251285,2.16E-05,9.570691264,-22.29904345,0.6
1.28,1.36,1.42433433673208-2.2673211407444625E-5i,1.424334337,2.27E-05,9.869804044,-20.14635651,0.6
1.3,1.36,1.4235376402297457-2.3814987014386888E-5i,1.42353764,2.38E-05,10.20733713,-18.23722866,0.6
1.32,1.36,1.422738346321129-2.5068040420963527E-5i,1.422738346,2.51E-05,10.58161406,-16.53643436,0.6
1.34,1.36,1.4219363983321054-2.6433425434447253E-5i,1.421936398,2.64E-05,10.99142776,-15.01517994,0.6
1.36,1.36,1.4211317458937822-2.7912902242007885E-5i,1.421131746,2.79E-05,11.43593159,-13.64971701,0.6
1.38,1.36,1.4203243438197715-2.950880008163093E-5i,1.420324344,2.95E-05,11.91455774,-12.42030477,0.6
1.4,1.36,1.4195141511638614-3.1223911478316945E-5i,1.419514151,3.12E-05,12.42695523,-11.31042163,0.6
0.6,1.37,1.4519323667157218-8.141382489740418E-7i,1.451932367,8.14E-07,0.756053226,5.433612992,0.6
0.62,1.37,1.4509108238386907-9.110913912104394E-7i,1.450910824,9.11E-07,0.818796007,5.951830635,0.6
0.64,1.37,1.4499307182953038-1.190890737874205E-6i,1.449930718,1.19E-06,1.036805771,4.376290388,0.6
0.66,1.37,1.4489855318515785-1.4306511057513634E-6i,1.448985532,1.43E-06,1.207800658,-8.796949373,0.6
0.68,1.37,1.4480695340042922-2.116490797453846E-6i,1.448069534,2.12E-06,1.734254916,18.55157781,0.6
0.7,1.37,1.4471789447264103-4.120265264963487E-6i,1.447178945,4.12E-06,3.279688519,38.29117023,0.6
0.72,1.37,1.4463112854709623-4.769560636447697E-6i,1.446311285,4.77E-06,3.691062002,-9.884447368,0.6
0.74,1.37,1.4454590607102857-4.514151056427435E-6i,1.445459061,4.51E-06,3.398989558,-103.4044479,0.6
0.76,1.37,1.4446206945283497-5.548035414380488E-6i,1.444620695,5.55E-06,4.067533091,-30.75631113,0.6
0.78,1.37,1.4437941961909624-7.168423850416125E-6i,1.443794196,7.17E-06,5.120761345,9.889685663,0.6
0.8,1.37,1.4429760376205771-9.46005136936434E-6i,1.442976038,9.46E-06,6.588840131,19.83852493,0.6
0.82,1.37,1.4421634333231863-1.3799044628830221E-5i,1.442163433,1.38E-05,9.376497222,27.51920058,0.6
0.84,1.37,1.4413534042354523-2.2063956018487196E-5i,1.441353404,2.21E-05,14.63556725,38.91987402,0.6
0.86,1.37,1.4405422240193084-3.877071143074386E-5i,1.440542224,3.88E-05,25.1194879,54.59404359,0.6
0.88,1.37,1.4397267080136535-7.602660842184992E-5i,1.439726708,7.60E-05,48.13804041,67.38091197,0.6
0.9,1.37,1.4389175496270707-1.6763110468698153E-4i,1.43891755,0.000167631,103.7809304,77.16221725,0.6
0.92,1.37,1.4382548631278587-3.5036217141237264E-4i,1.438254863,0.000350362,212.1948525,81.61902143,0.6
0.94,1.37,1.4376844437481948-2.3468969637112938E-4i,1.437684444,0.00023469,139.1142542,49.56982332,0.6
0.96,1.37,1.4369159747759341-1.3138873875951095E-4i,1.436915975,0.000131389,76.2592225,-81.24934643,0.6
0.98,1.37,1.4361260088602656-8.425707317377856E-5i,1.436126009,8.43E-05,47.90554174,-477.9123141,0.6
1,1.37,1.4353386240359827-6.0461261288235625E-5i,1.435338624,6.05E-05,33.68857688,-455.4555804,0.6
1.02,1.37,1.4345552538543764-4.714432024158945E-5i,1.434555254,4.71E-05,25.75340566,-323.5284749,0.6
1.04,1.37,1.4337746833033258-3.909087463241419E-5i,1.433774683,3.91E-05,20.94341559,-241.0307074,0.6
1.06,1.37,1.432995686905843-3.395273696802001E-5i,1.432995687,3.40E-05,17.84737653,-187.723252,0.6
1.08,1.37,1.432217323132599-3.056543579353265E-5i,1.432217323,3.06E-05,15.76929578,-151.4451673,0.6
1.1,1.37,1.4314388927396364-2.8303021623245407E-5i,1.431438893,2.83E-05,14.33658059,-125.5393296,0.6
1.12,1.37,1.4306598705693099-2.680615633476369E-5i,1.430659871,2.68E-05,13.33588942,-106.270353,0.6
1.14,1.37,1.4298798539660285-2.58572505881119E-5i,1.429879854,2.59E-05,12.63813399,-91.4500144,0.6
1.16,1.37,1.4290985278110662-2.531873381576466E-5i,1.429098528,2.53E-05,12.16156474,-79.73665034,0.6
1.18,1.37,1.428315641104061-2.5100557048366043E-5i,1.428315641,2.51E-05,11.85241406,-70.27161487,0.6
1.2,1.37,1.4275309910133323-2.5142143694282863E-5i,1.427530991,2.51E-05,11.67418364,-62.48376135,0.6
1.22,1.37,1.4267444117242167-2.540189345521999E-5i,1.426744412,2.54E-05,11.60143529,-55.97998722,0.6
1.24,1.37,1.425955766416978-2.5850831287350738E-5i,1.425955766,2.59E-05,11.61604513,-50.48150319,0.6
1.26,1.37,1.4251649413357077-2.646862918428572E-5i,1.425164941,2.65E-05,11.70486387,-45.78534113,0.6
1.28,1.37,1.4243718412935307-2.724103741025733E-5i,1.424371841,2.72E-05,11.85820995,-41.74031413,0.6
1.3,1.37,1.4235763861933801-2.81581806510428E-5i,1.423576386,2.82E-05,12.06887255,-38.23153927,0.6
1.32,1.37,1.422778508287931-2.9213400470847594E-5i,1.422778508,2.92E-05,12.33143572,-35.17019537,0.6
1.34,1.37,1.4219781499929003-3.0402451827242034E-5i,1.42197815,3.04E-05,12.64181042,-32.4865738,0.6
1.36,1.37,1.4211752621259477-3.1722934408309766E-5i,1.421175262,3.17E-05,12.99690389,-30.12525586,0.6
1.38,1.37,1.420369802481336-3.317388298711245E-5i,1.420369802,3.32E-05,13.39438212,-28.04169644,0.6
1.4,1.37,1.419561734675822-3.4755467514953734E-5i,1.419561735,3.48E-05,13.83249626,-26.19975859,0.6
0.6,1.38,1.4519324747573066-7.699011273013405E-7i,1.451932475,7.70E-07,0.71497222,5.057599372,0.6
0.62,1.38,1.4509109885714069-8.568647746735337E-7i,1.450910989,8.57E-07,0.770062655,5.296248846,0.6
0.64,1.38,1.4499308628953969-1.1387739009853915E-6i,1.449930863,1.14E-06,0.99143214,11.08202813,0.6
0.66,1.38,1.4489860704747164-1.556504759223059E-6i,1.44898607,1.56E-06,1.31405027,-8.812366259,0.6
0.68,1.38,1.4480704555502877-1.7238483602927376E-6i,1.448070456,1.72E-06,1.412523266,-17.10591167,0.6
0.7,1.38,1.4471792752347479-2.542567478434816E-6i,1.447179275,2.54E-06,2.023857405,20.11704887,0.6
0.72,1.38,1.4463089948781898-5.241005347238244E-6i,1.446308995,5.24E-06,4.055903083,46.2190619,0.6
0.74,1.38,1.4454607703768767-9.18198403531176E-6i,1.44546077,9.18E-06,6.913695947,43.26707058,0.6
0.76,1.38,1.4446269068369888-7.254406447946893E-6i,1.444626907,7.25E-06,5.318556224,-71.12367683,0.6
0.78,1.38,1.4438014636198775-6.459489264617604E-6i,1.443801464,6.46E-06,4.614334145,-178.5380928,0.6
0.8,1.38,1.4429988190545646-7.583316720241134E-6i,1.442998819,7.58E-06,5.281711439,-38.191995,0.6
0.82,1.38,1.4421769249089795-1.0001657859476393E-5i,1.442176925,1.00E-05,6.796160145,5.91470226,0.6
0.84,1.38,1.4413749312078934-1.347669213215181E-5i,1.441374931,1.35E-05,8.939422912,30.32332536,0.6
0.86,1.38,1.4405758872818104-1.7604212330709397E-5i,1.440575887,1.76E-05,11.40574373,44.23506311,0.6
0.88,1.38,1.4397767090516305-2.479918632566208E-5i,1.439776709,2.48E-05,15.70218978,44.43658709,0.6
0.9,1.38,1.4389749731908899-3.828322751781138E-5i,1.438974973,3.83E-05,23.70126344,51.14610187,0.6
0.92,1.38,1.4381676628239857-6.439999563880738E-5i,1.438167663,6.44E-05,39.00349036,58.87663954,0.6
0.94,1.38,1.437353456728934-1.1835442852465158E-4i,1.437353457,0.000118354,70.1555642,68.38689143,0.6
0.96,1.38,1.436547479142334-2.3814123028922924E-4i,1.436547479,0.000238141,138.2193424,80.19062168,0.6
0.98,1.38,1.4359105003921697-4.8693200134749544E-4i,1.4359105,0.000486932,276.8520249,85.00243611,0.6
1,1.38,1.4354265832234803-3.3583544978153313E-4i,1.435426583,0.000335835,187.1250802,67.07919933,0.6
1.02,1.38,1.4346681429530697-1.996696205299569E-4i,1.434668143,0.00019967,109.0730063,9.758510919,0.6
1.04,1.38,1.4338776562697986-1.3331188627111878E-4i,1.433877656,0.000133312,71.42347833,-137.1261806,0.6
1.06,1.38,1.433086283934193-9.768991893809174E-5i,1.433086284,9.77E-05,51.35105215,-538.5160402,0.6
1.08,1.38,1.432297809251657-7.685531116254085E-5i,1.432297809,7.69E-05,39.65113215,-652.0005061,0.6
1.1,1.38,1.4315117659061118-6.383444521733643E-5i,1.431511766,6.38E-05,32.33462775,-458.0561025,0.6
1.12,1.38,1.4307271485481456-5.529315330174024E-5i,1.430727149,5.53E-05,27.50798619,-347.8630664,0.6
1.14,1.38,1.4299430749646025-4.950370997358054E-5i,1.429943075,4.95E-05,24.19570934,-276.1061504,0.6
1.16,1.38,1.42915886237452-4.550704406938095E-5i,1.429158862,4.55E-05,21.8587891,-226.4292288,0.6
1.18,1.38,1.4283739951159158-4.273912382785955E-5i,1.428373995,4.27E-05,20.18129682,-190.5375539,0.6
1.2,1.38,1.4275880826219591-4.085190075878357E-5i,1.427588083,4.09E-05,18.96865268,-163.7106548,0.6
1.22,1.38,1.4268008258745126-3.962187016564774E-5i,1.426800826,3.96E-05,18.09591728,-143.0968039,0.6
1.24,1.38,1.4260119931833433-3.890071950743791E-5i,1.426011993,3.89E-05,17.47999932,-126.896963,0.6
1.26,1.38,1.4252214030937904-3.858738134922543E-5i,1.425221403,3.86E-05,17.06397572,-113.9342649,0.6
1.28,1.38,1.4244289122914182-3.8611531997230306E-5i,1.424428912,3.86E-05,16.80786404,-103.4141373,0.6
1.3,1.38,1.4236344069373128-3.89234865446861E-5i,1.423634407,3.89E-05,16.6829883,-94.78512891,0.6
1.32,1.38,1.422837796366763-3.948781049075201E-5i,1.422837796,3.95E-05,16.66842576,-87.65532461,0.6
1.34,1.38,1.4220390084396228-4.027916677810626E-5i,1.422039008,4.03E-05,16.74870149,-81.74057264,0.6
1.36,1.38,1.4212379860682303-4.127954956354769E-5i,1.421237986,4.13E-05,16.91225444,-76.83151237,0.6
1.38,1.38,1.4204346846045635-4.2476402551214094E-5i,1.420434685,4.25E-05,17.15039409,-72.77204616,0.6
1.4,1.38,1.419629069870485-4.3861316100567236E-5i,1.41962907,4.39E-05,17.45657689,-69.44497174,0.6
0.6,1.39,1.4519325884673902-7.309626127239522E-7i,1.451932588,7.31E-07,0.678811789,3.896405097,0.6
0.62,1.39,1.4509111512210933-8.114830839346275E-7i,1.450911151,8.11E-07,0.729278221,3.854951787,0.6
0.64,1.39,1.449931070690407-1.0125746568937064E-6i,1.449931071,1.01E-06,0.881561351,8.617699258,0.6
0.66,1.39,1.4489860252587503-1.6936696594464011E-6i,1.448986025,1.69E-06,1.429849193,21.4596664,0.6
0.68,1.39,1.4480714311334535-2.0187283380841306E-6i,1.448071431,2.02E-06,1.654148248,-38.14684751,0.6
0.7,1.39,1.4471807640266892-2.031077936149209E-6i,1.447180764,2.03E-06,1.616717022,-28.91474091,0.6
0.72,1.39,1.4463105580253277-2.8186618414711796E-6i,1.446310558,2.82E-06,2.181302726,16.62040823,0.6
0.74,1.39,1.4454572561498045-5.20920852194597E-6i,1.445457256,5.21E-06,3.922342242,42.916483,0.6
0.76,1.39,1.444620205169719-1.24140070455991E-5i,1.444620205,1.24E-05,9.101308964,62.27839051,0.6
0.78,1.39,1.4438059653299984-1.799213820073532E-5i,1.443805965,1.80E-05,12.85267832,47.35387706,0.6
0.8,1.39,1.4430081145221902-1.0479536663037527E-5i,1.443008115,1.05E-05,7.298902408,-120.0386179,0.6
0.82,1.39,1.4421908418790919-9.410089576005843E-6i,1.442190842,9.41E-06,6.394187507,-293.1070065,0.6
0.84,1.39,1.44139016693469-9.39011092864293E-6i,1.441390167,9.39E-06,6.228692617,-102.7799808,0.6
0.86,1.39,1.4406072436281712-9.816977897005772E-6i,1.440607244,9.82E-06,6.360405792,-33.64079297,0.6
0.88,1.39,1.4398015625571716-1.3779274295670698E-5i,1.439801563,1.38E-05,8.724672541,5.869210932,0.6
0.9,1.39,1.4390105318398765-1.870284897264291E-5i,1.439010532,1.87E-05,11.57899109,32.42826756,0.6
0.92,1.39,1.4382202109442124-2.6483442344584624E-5i,1.438220211,2.65E-05,16.03954593,48.52361288,0.6
0.94,1.39,1.437429887891657-3.741551398149351E-5i,1.437429888,3.74E-05,22.17835467,58.07488923,0.6
0.96,1.39,1.436690743622137-4.7174297251981004E-5i,1.436690744,4.72E-05,27.38039245,60.02159951,0.6
0.98,1.39,1.4358368304833398-7.302793800031417E-5i,1.43583683,7.30E-05,41.52105931,67.93451426,0.6
1,1.39,1.4350270422831934-1.1055971900526042E-4i,1.435027042,0.00011056,61.60307466,73.0234673,0.6
1.02,1.39,1.4342078890672503-1.8018483880904624E-4i,1.434207889,0.000180185,98.42910503,78.45950995,0.6
1.04,1.39,1.433389992645466-3.161173842343184E-4i,1.433389993,0.000316117,169.3637662,83.71358846,0.6
1.06,1.39,1.432648771720026-6.237658020637405E-4i,1.432648772,0.000623766,327.8847048,88.85565984,0.6
1.08,1.39,1.4324300108277324-5.779523289016592E-4i,1.432430011,0.000577952,298.1767145,83.48256423,0.6
1.1,1.39,1.431695274988787-3.562320170035975E-4i,1.431695275,0.000356232,180.4453634,62.58394552,0.6
1.12,1.39,1.430904113710972-2.4763761190563146E-4i,1.430904114,0.000247638,123.1981105,23.58710917,0.6
1.14,1.39,1.430105339785799-1.8618649789302121E-4i,1.43010534,0.000186186,91.00155096,-46.85751614,0.6
1.16,1.39,1.4293073189488692-1.4854829302420413E-4i,1.429307319,0.000148548,71.35347669,-171.6806619,0.6
1.18,1.39,1.4285112551289523-1.2417320494562586E-4i,1.428511255,0.000124173,58.63424612,-395.2971375,0.6
1.2,1.39,1.4277167480775126-1.077308149703259E-4i,1.427716748,0.000107731,50.02235818,-805.3963438,0.6
1.22,1.39,1.4269231197429475-9.63195000225956E-5i,1.42692312,9.63E-05,43.99059654,-830.537203,0.6
1.24,1.39,1.4261297460539943-8.826455116221771E-5i,1.426129746,8.83E-05,39.6615876,-668.064324,0.6
1.26,1.39,1.4253361228456154-8.255163063206374E-5i,1.425336123,8.26E-05,36.50569101,-577.2735739,0.6
1.28,1.39,1.4245418610170328-7.854131470176586E-5i,1.424541861,7.85E-05,34.18957163,-524.1547872,0.6
1.3,1.39,1.4237466664615517-7.581716344329282E-5i,1.423746666,7.58E-05,32.49598026,-494.71746,0.6
1.32,1.39,1.4229503202450096-7.410097895945923E-5i,1.42295032,7.41E-05,31.27918846,-481.9933687,0.6
1.34,1.39,1.4221526626172099-7.32035883551411E-5i,1.422152663,7.32E-05,30.43918599,-481.988075,0.6
1.36,1.39,1.4213535810163063-7.299525179100927E-5i,1.421353581,7.30E-05,29.9061953,-491.9710252,0.6
1.38,1.39,1.4205530013982923-7.33873498248663E-5i,1.420553001,7.34E-05,29.6310868,-509.2536862,0.6
1.4,1.39,1.4197508821665392-7.432079467099893E-5i,1.419750882,7.43E-05,29.57929178,-529.7077881,0.6
0.6,1.4,1.4519327005618237-7.024813482216739E-7i,1.451932701,7.02E-07,0.652362532,,0.6
0.62,1.4,1.4509113078361418-7.80200802288685E-7i,1.450911308,7.80E-07,0.701164897,,0.6
0.64,1.4,1.4499313200413395-9.25314018202089E-7i,1.44993132,9.25E-07,0.805591045,,0.6
0.66,1.4,1.4489861859620667-1.330213800600789E-6i,1.448986186,1.33E-06,1.123008326,,0.6
0.68,1.4,1.4480710343582344-2.7888095588668027E-6i,1.448071034,2.79E-06,2.285153658,,0.6
0.7,1.4,1.447182366424325-2.618358859163102E-6i,1.447182366,2.62E-06,2.08418656,,0.6
0.72,1.4,1.4463127557921494-2.3501887366901614E-6i,1.446312756,2.35E-06,1.818761308,,0.6
0.74,1.4,1.4454603202282257-2.97359943204396E-6i,1.44546032,2.97E-06,2.2390109,,0.6
0.76,1.4,1.4446218359624514-4.682763260121037E-6i,1.444621836,4.68E-06,3.433160226,,0.6
0.78,1.4,1.4437942360441194-9.472163196524098E-6i,1.443794236,9.47E-06,6.76643683,,0.6
0.8,1.4,1.442979683505383-2.305902763297485E-5i,1.442979684,2.31E-05,16.06040398,,0.6
0.82,1.4,1.4421923245237425-3.699172144090431E-5i,1.442192325,3.70E-05,25.1359991,,0.6
0.84,1.4,1.441418129927445-1.904126513607912E-5i,1.44141813,1.90E-05,12.63054169,,0.6
0.86,1.4,1.4406248081030086-1.311948710701379E-5i,1.440624808,1.31E-05,8.500096736,,0.6
0.88,1.4,1.4398276468964584-1.2970539622421767E-5i,1.439827647,1.30E-05,8.212603106,,0.6
0.9,1.4,1.4390404767594371-1.263783906611474E-5i,1.439040477,1.26E-05,7.824124881,,0.6
0.92,1.4,1.4382554878699032-1.3632719302932305E-5i,1.438255488,1.36E-05,8.256578756,,0.6
0.94,1.4,1.4374714399553592-1.5686495681711902E-5i,1.43747144,1.57E-05,9.298299764,,0.6
0.96,1.4,1.4366871883338777-1.8859529485511036E-5i,1.436687188,1.89E-05,10.94624295,,0.6
0.98,1.4,1.4359016309750927-2.3416763042221317E-5i,1.435901631,2.34E-05,13.31392935,,0.6
1,1.4,1.4351136560816764-2.9825178747677863E-5i,1.435113656,2.98E-05,16.61837358,,0.6
1.02,1.4,1.4343220957067047-3.8812697268334915E-5i,1.434322096,3.88E-05,21.20211157,,0.6
1.04,1.4,1.4335256844816724-5.148417814056225E-5i,1.433525684,5.15E-05,27.58327997,,0.6
1.06,1.4,1.4327230271307174-6.951458275562885E-5i,1.432723027,6.95E-05,36.54058682,,0.6
1.08,1.4,1.4319125864869358-9.546290468970596E-5i,1.431912586,9.55E-05,49.25114728,,0.6
1.1,1.4,1.4310927136230729-1.332879655696801E-4i,1.431092714,0.000133288,67.51553548,,0.6
1.12,1.4,1.430261739740844-1.892270580421598E-4i,1.43026174,0.000189227,94.13923767,,0.6
1.14,1.4,1.4294180587790437-2.7342886620099E-4i,1.429418059,0.000273429,133.6426174,,0.6
1.16,1.4,1.428559537952545-4.0357698573545154E-4i,1.428559538,0.000403577,193.8535978,,0.6
1.18,1.4,1.427677330350637-6.150263296886196E-4i,1.42767733,0.000615026,290.4137427,,0.6
1.2,1.4,1.42669916162583-9.753908599046304E-4i,1.426699162,0.000975391,452.9006021,,0.6
1.22,1.4,1.4273076871159538-8.962887814380059E-4i,1.427307687,0.000896289,409.3488666,,0.6
1.24,1.4,1.4264728951638572-6.779285282294258E-4i,1.426472895,0.000677929,304.6265047,,0.6
1.26,1.4,1.425651464873027-5.591003790900192E-4i,1.425651465,0.0005591,247.2433982,,0.6
1.28,1.4,1.424833386273251-4.902193756422922E-4i,1.424833386,0.000490219,213.3958481,,0.6
1.3,1.4,1.4240171976964666-4.5089790865765293E-4i,1.424017198,0.000450898,193.2592684,,0.6
1.32,1.4,1.4232016486184051-4.3126278368817394E-4i,1.423201649,0.000431263,182.0428026,,0.6
1.34,1.4,1.4223850839449483-4.260361546667449E-4i,1.422385084,0.000426036,177.1524326,,0.6
1.36,1.4,1.4215653275687616-4.321107403804846E-4i,1.421565328,0.000432111,177.0360109,,0.6
1.38,1.4,1.4207395188406247-4.471151340129109E-4i,1.420739519,0.000447115,180.5284886,,0.6
1.4,1.4,1.419904138836459-4.680038322271918E-4i,1.419904139,0.000468004,186.263104,,0.6
